,CHURN,AREA,VMAIL,VMAIL_MSGS,DAY_MINS,DAY_CALLS,DAY_CHARGE,EVE_MINS,EVE_CALLS,EVE_CHARGE,NIGHT_MINS,NIGHT_CALLS,NIGHT_CHARGE,INTL_MINS,INTL_CALLS,INTL_CHARGE,SVC_CALLS
956,0,510,0,29,211.1,89,35.89,223.5,97,19.0,148.4,106,6.68,9.7,9,2.62,2
957,0,510,1,0,169.3,108,28.78,178.6,91,15.18,242.3,82,10.9,12.2,3,3.29,1
958,0,415,1,0,247.4,107,42.06,175.9,76,14.95,287.4,90,12.93,11.3,2,3.05,0
959,0,415,0,32,131.2,63,22.3,227.4,125,19.33,178.9,105,8.05,12.8,2,3.46,2
960,0,510,1,0,161.4,84,27.44,163.6,88,13.91,153.2,121,6.89,11.8,5,3.19,1
961,0,510,1,0,107.2,98,18.22,86.8,122,7.38,156.2,117,7.03,9.7,4,2.62,1
962,0,408,0,32,211.9,120,36.02,202.9,136,17.25,213.5,95,9.61,8.8,5,2.38,1
963,0,510,1,0,160.4,120,27.27,285.9,104,24.3,182.5,85,8.21,6.9,4,1.86,3
964,0,510,0,40,230.7,101,39.22,256.8,88,21.83,263.9,92,11.88,6.4,3,1.73,1
965,0,408,1,0,232.6,96,39.54,253.4,117,21.54,154.0,101,6.93,10.5,9,2.84,1
966,1,408,1,0,294.7,90,50.1,294.6,72,25.04,260.1,121,11.7,10.8,3,2.92,1
967,0,510,1,0,133.4,107,22.68,223.9,117,19.03,180.4,85,8.12,10.2,13,2.75,1
968,0,408,0,22,306.2,123,52.05,189.7,83,16.12,240.3,107,10.81,11.7,2,3.16,0
969,0,415,1,0,236.8,135,40.26,186.4,87,15.84,126.9,112,5.71,10.4,5,2.81,2
970,1,415,0,24,125.7,92,21.37,275.9,98,23.45,214.5,108,9.65,14.2,6,3.83,3
971,0,510,1,0,168.4,114,28.63,276.0,127,23.46,196.2,48,8.83,11.4,3,3.08,1
972,0,415,1,0,70.9,134,12.05,134.5,112,11.43,168.8,164,7.6,12.0,6,3.24,2
973,0,510,0,38,105.0,86,17.85,121.8,123,10.35,221.5,122,9.97,3.7,4,1.0,0
974,0,415,1,0,152.1,141,25.86,215.5,107,18.32,262.4,111,11.81,12.0,7,3.24,1
975,0,510,1,0,180.9,79,30.75,194.9,83,16.57,197.8,109,8.9,8.8,9,2.38,3
976,0,510,0,31,156.6,84,26.62,161.5,96,13.73,294.6,107,13.26,9.4,6,2.54,1
977,0,510,0,24,180.5,85,30.69,224.1,92,19.05,205.7,103,9.26,2.4,3,0.65,0
978,0,510,0,30,238.8,100,40.6,230.0,121,19.55,206.3,66,9.28,13.2,8,3.56,1
979,0,415,0,18,182.1,66,30.96,213.6,65,18.16,193.0,108,8.69,13.4,9,3.62,2
980,0,415,0,35,139.6,72,23.73,332.8,170,28.29,213.8,105,9.62,8.8,2,2.38,2
981,0,408,0,12,200.3,76,34.05,253.6,105,21.56,149.3,93,6.72,10.2,5,2.75,0
982,0,408,1,0,153.5,94,26.1,251.7,118,21.39,182.2,99,8.2,8.5,6,2.3,1
983,0,415,0,29,128.2,119,21.79,171.7,83,14.59,250.9,114,11.29,11.7,6,3.16,3
984,0,408,1,0,159.5,145,27.12,202.3,101,17.2,256.0,96,11.52,16.7,2,4.51,2
985,1,415,1,0,226.4,101,38.49,276.8,60,23.53,213.4,82,9.6,12.3,4,3.32,3
986,0,408,1,0,251.9,81,42.82,194.6,96,16.54,211.2,87,9.5,8.4,3,2.27,2
987,1,510,1,0,264.5,117,44.97,194.0,111,16.49,262.7,111,11.82,7.5,4,2.03,2
988,0,415,1,0,153.7,105,26.13,188.6,87,16.03,200.8,95,9.04,10.7,2,2.89,0
989,0,510,1,0,232.1,81,39.46,210.8,101,17.92,165.4,87,7.44,15.0,6,4.05,5
990,0,415,1,0,201.9,86,34.32,212.3,96,18.05,176.9,98,7.96,7.8,10,2.11,1
991,0,408,1,0,186.9,79,31.77,182.6,105,15.52,143.1,90,6.44,4.2,14,1.13,1
992,0,510,0,27,196.6,89,33.42,180.6,95,15.35,245.0,83,11.03,6.6,5,1.78,1
993,0,510,1,0,232.1,102,39.46,168.2,110,14.3,197.3,120,8.88,9.9,3,2.67,1
994,0,415,1,0,166.0,79,28.22,74.6,100,6.34,247.9,74,11.16,6.3,7,1.7,0
995,0,510,0,28,200.6,96,34.1,164.1,111,13.95,169.6,153,7.63,2.5,5,0.68,1
996,0,408,0,25,141.0,101,23.97,212.0,85,18.02,175.2,138,7.88,4.9,2,1.32,3
997,0,408,0,34,245.0,95,41.65,216.9,66,18.44,112.4,125,5.06,7.5,8,2.03,0
998,0,415,1,0,140.8,140,23.94,228.6,119,19.43,152.9,88,6.88,10.9,7,2.94,1
999,1,510,1,0,255.1,93,43.37,266.9,97,22.69,197.7,118,8.9,8.8,3,2.38,3
1000,0,415,0,33,125.0,99,21.25,235.3,81,20.0,215.3,95,9.69,10.2,7,2.75,2
1001,0,408,1,0,180.6,65,30.7,280.4,99,23.83,292.4,105,13.16,5.0,3,1.35,1
1002,1,415,1,0,248.7,118,42.28,172.3,73,14.65,191.9,87,8.64,11.3,2,3.05,1
1003,0,415,0,30,178.1,111,30.28,236.7,109,20.12,264.0,118,11.88,8.4,2,2.27,0
1004,1,415,1,0,122.2,112,20.77,131.7,94,11.19,169.5,106,7.63,10.3,9,2.78,5
1005,0,415,1,0,231.3,87,39.32,224.7,88,19.1,214.6,69,9.66,7.2,7,1.94,1
1006,0,415,1,0,111.2,101,18.9,122.1,94,10.38,180.8,85,8.14,12.6,2,3.4,3
1007,1,408,0,44,103.2,117,17.54,236.3,86,20.09,203.5,101,9.16,11.9,2,3.21,0
1008,1,510,1,0,138.4,104,23.53,158.9,122,13.51,47.4,73,2.13,3.9,9,1.05,4
1009,0,415,1,0,146.3,85,24.87,216.6,95,18.41,233.0,82,10.49,11.5,3,3.11,0
1010,0,415,1,0,206.3,66,35.07,241.1,109,20.49,227.8,102,10.25,11.7,6,3.16,0
1011,0,415,1,0,132.0,103,22.44,279.6,114,23.77,180.0,74,8.1,13.5,4,3.65,0
1012,0,408,1,0,274.6,105,46.68,161.1,121,13.69,194.4,123,8.75,9.2,4,2.48,2
1013,0,510,1,0,185.3,87,31.5,225.3,87,19.15,194.3,93,8.74,11.7,3,3.16,0
1014,0,415,0,24,154.8,69,26.32,177.2,105,15.06,207.6,102,9.34,9.0,4,2.43,1
1015,0,415,0,30,179.2,105,30.46,283.2,83,24.07,228.1,77,10.26,14.7,5,3.97,1
1016,1,510,1,0,286.2,61,48.65,187.2,60,15.91,146.2,114,6.58,11.0,4,2.97,2
1017,0,408,1,0,268.0,115,45.56,153.6,106,13.06,232.3,65,10.45,17.0,1,4.59,3
1018,0,415,1,0,137.5,110,23.38,198.1,109,16.84,292.7,131,13.17,13.3,5,3.59,2
1019,0,408,1,0,243.0,115,41.31,191.8,91,16.3,117.8,93,5.3,13.4,5,3.62,2
1020,0,510,1,0,134.9,79,22.93,221.5,114,18.83,113.8,118,5.12,15.0,2,4.05,1
1021,0,415,1,0,234.2,76,39.81,216.7,108,18.42,130.6,122,5.88,13.9,2,3.75,1
1022,0,415,1,0,175.1,73,29.77,171.9,116,14.61,131.1,94,5.9,7.3,6,1.97,1
1023,0,408,1,0,142.2,107,24.17,262.4,84,22.3,139.2,99,6.26,10.1,5,2.73,1
1024,0,510,1,0,132.4,81,22.51,200.3,110,17.03,202.5,103,9.11,6.0,1,1.62,2
1025,0,415,0,24,97.8,98,16.63,207.2,67,17.61,214.5,126,9.65,5.9,2,1.59,0
1026,1,415,1,0,266.9,83,45.37,229.7,74,19.52,251.7,99,11.33,11.0,6,2.97,3
1027,0,510,0,33,155.2,139,26.38,268.3,79,22.81,186.4,71,8.39,9.7,4,2.62,3
1028,0,415,1,0,200.2,92,34.03,244.9,107,20.82,190.9,96,8.59,8.8,3,2.38,1
1029,1,415,1,0,289.1,100,49.15,233.8,97,19.87,223.5,148,10.06,12.7,2,3.43,2
1030,0,510,1,0,198.4,121,33.73,249.5,104,21.21,162.8,115,7.33,10.5,5,2.84,1
1031,0,415,1,0,180.3,67,30.65,208.0,68,17.68,181.2,101,8.15,12.8,6,3.46,2
1032,0,415,1,0,86.3,84,14.67,238.7,99,20.29,238.4,79,10.73,12.5,1,3.38,2
1033,1,510,1,0,295.0,141,50.15,223.6,101,19.01,229.4,109,10.32,12.9,4,3.48,2
1034,0,408,1,0,240.9,108,40.95,167.4,91,14.23,322.2,109,14.5,14.7,8,3.97,3
1035,0,408,1,0,207.7,109,35.31,217.5,117,18.49,125.6,111,5.65,8.0,5,2.16,1
1036,0,510,0,27,128.5,115,21.85,163.7,91,13.91,242.9,121,10.93,0.0,0,0.0,1
1037,0,510,0,22,224.4,114,38.15,146.0,106,12.41,241.4,98,10.86,8.8,2,2.38,1
1038,0,415,1,0,164.9,115,28.03,126.5,96,10.75,238.5,125,10.73,10.0,9,2.7,2
1039,0,415,1,0,238.0,97,40.46,164.5,97,13.98,282.5,132,12.71,10.6,6,2.86,2
1040,0,415,0,43,231.0,85,39.27,222.3,82,18.9,148.0,105,6.66,8.3,5,2.24,2
1041,1,408,1,0,107.3,140,18.24,238.2,133,20.25,271.8,116,12.23,10.0,3,2.7,4
1042,0,408,1,0,185.0,122,31.45,182.5,92,15.51,274.9,92,12.37,5.1,8,1.38,1
1043,0,415,0,31,244.1,71,41.5,203.4,58,17.29,234.0,115,10.53,7.7,4,2.08,3
1044,0,510,1,0,238.4,96,40.53,246.5,130,20.95,198.4,117,8.93,12.4,4,3.35,3
1045,0,415,0,27,141.1,109,23.99,224.7,94,19.1,174.3,122,7.84,13.2,2,3.56,1
1046,0,415,1,0,158.1,117,26.88,115.2,149,9.79,182.4,92,8.21,11.8,7,3.19,0
1047,0,415,0,30,220.1,105,37.42,222.2,109,18.89,158.4,96,7.13,13.1,8,3.54,0
1048,1,415,0,42,199.5,119,33.92,135.0,90,11.48,184.6,49,8.31,10.9,3,2.94,4
1049,0,415,1,0,109.5,105,18.62,286.1,90,24.32,247.6,113,11.14,4.9,9,1.32,1
1050,0,408,1,0,187.2,110,31.82,114.7,116,9.75,104.7,83,4.71,13.2,5,3.56,1
1051,0,510,1,0,107.9,128,18.34,187.0,77,15.9,218.5,95,9.83,0.0,0,0.0,0
1052,1,510,0,22,172.1,119,29.26,223.6,133,19.01,150.0,94,6.75,13.9,20,3.75,1
1053,0,408,1,0,203.8,85,34.65,87.8,110,7.46,166.2,122,7.48,11.7,4,3.16,1
1054,0,408,1,0,160.0,133,27.2,215.3,98,18.3,188.9,87,8.5,9.1,4,2.46,0
1055,0,408,1,0,51.1,106,8.69,208.6,137,17.73,198.0,92,8.91,12.3,3,3.32,1
1056,0,415,1,0,227.7,88,38.71,170.0,96,14.45,128.7,57,5.79,11.7,5,3.16,1
1057,0,510,1,0,203.8,77,34.65,205.1,111,17.43,154.9,109,6.97,9.0,2,2.43,1
1058,0,408,0,33,241.7,84,41.09,165.8,84,14.09,160.6,80,7.23,11.3,3,3.05,1
1059,0,510,1,0,78.1,70,13.28,239.3,115,20.34,144.4,112,6.5,12.3,4,3.32,1
1060,0,408,1,0,187.8,95,31.93,149.2,143,12.68,201.4,113,9.06,11.0,4,2.97,2
1061,0,415,0,21,127.1,94,21.61,228.3,116,19.41,166.7,108,7.5,7.1,3,1.92,1
1062,1,415,1,0,280.0,113,47.6,202.2,90,17.19,156.8,103,7.06,10.4,4,2.81,0
1063,0,510,1,0,153.2,78,26.04,210.8,99,17.92,153.5,100,6.91,7.8,3,2.11,1
1064,0,415,0,26,137.1,88,23.31,155.7,125,13.23,247.6,94,11.14,11.5,7,3.11,2
1065,1,510,1,0,186.1,114,31.64,198.6,140,16.88,206.5,80,9.29,13.8,5,3.73,4
1066,0,415,0,22,224.1,127,38.1,238.8,85,20.3,174.2,86,7.84,11.5,7,3.11,2
1067,0,408,0,29,83.6,131,14.21,203.9,131,17.33,229.5,73,10.33,8.1,3,2.19,1
1068,0,408,1,0,203.9,109,34.66,234.0,123,19.89,160.7,65,7.23,17.8,4,4.81,4
1069,0,415,1,0,211.3,87,35.92,165.7,97,14.08,265.9,72,11.97,13.3,6,3.59,1
1070,0,408,1,0,219.4,112,37.3,225.7,102,19.18,255.3,95,11.49,12.0,4,3.24,4
1071,0,415,1,0,190.4,91,32.37,92.0,107,7.82,224.8,108,10.12,13.6,17,3.67,2
1072,1,415,1,0,153.0,123,26.01,141.1,127,11.99,171.5,76,7.72,10.3,15,2.78,1
1073,0,415,1,0,218.8,123,37.2,242.8,64,20.64,85.8,80,3.86,10.3,3,2.78,4
1074,0,415,1,0,205.4,101,34.92,134.9,77,11.47,310.5,83,13.97,10.3,2,2.78,3
1075,1,415,1,0,225.2,111,38.28,184.9,98,15.72,143.2,146,6.44,9.9,1,2.67,0
1076,1,510,1,0,249.9,127,42.48,254.5,118,21.63,273.2,98,12.29,8.9,6,2.4,2
1077,0,408,1,0,131.6,89,22.37,137.0,109,11.65,256.3,107,11.53,10.2,5,2.75,3
1078,0,408,0,21,197.9,99,33.64,165.6,100,14.08,208.0,120,9.36,10.1,9,2.73,0
1079,0,415,1,0,166.5,129,28.31,210.2,107,17.87,257.2,93,11.57,9.9,5,2.67,1
1080,0,415,0,29,225.4,79,38.32,187.1,112,15.9,281.1,112,12.65,12.9,3,3.48,1
1081,1,415,1,0,275.8,103,46.89,189.5,108,16.11,223.9,93,10.08,7.4,5,2.0,2
1082,0,415,0,40,142.9,105,24.29,88.6,61,7.53,290.0,96,13.05,10.8,6,2.92,1
1083,0,510,1,0,207.2,113,35.22,256.0,80,21.76,211.0,87,9.49,9.9,1,2.67,1
1084,0,408,1,0,206.2,100,35.05,211.2,118,17.95,196.2,122,8.83,10.2,6,2.75,1
1085,0,415,1,0,210.3,66,35.75,195.8,76,16.64,221.6,82,9.97,11.2,7,3.02,1
1086,1,510,0,38,225.7,117,38.37,119.6,122,10.17,193.2,125,8.69,14.0,7,3.78,1
1087,1,408,0,33,167.8,91,28.53,205.3,91,17.45,130.0,132,5.85,14.5,4,3.92,4
1088,0,415,1,0,197.7,118,33.61,152.2,96,12.94,221.0,93,9.95,7.0,3,1.89,2
1089,0,415,0,39,169.8,105,28.87,65.2,116,5.54,144.4,92,6.5,10.9,4,2.94,1
1090,0,408,0,28,190.6,104,32.4,237.3,105,20.17,211.6,116,9.52,9.8,1,2.65,2
1091,0,408,0,45,80.3,140,13.65,153.3,101,13.03,309.2,123,13.91,12.8,3,3.46,2
1092,0,415,0,36,231.7,110,39.39,225.1,88,19.13,201.7,89,9.08,12.1,2,3.27,0
1093,0,415,1,0,69.1,114,11.75,230.3,109,19.58,256.7,96,11.55,6.5,4,1.76,0
1094,0,408,1,0,188.8,60,32.1,217.4,64,18.48,220.1,100,9.9,8.2,7,2.21,4
1095,1,408,1,0,150.6,125,25.6,169.1,126,14.37,221.2,104,9.95,10.4,8,2.81,8
1096,0,510,1,0,192.0,89,32.64,139.5,88,11.86,187.4,102,8.43,5.5,4,1.49,2
1097,0,408,0,25,163.7,78,27.83,113.2,112,9.62,134.1,118,6.03,9.9,3,2.67,3
1098,0,415,1,0,211.7,100,35.99,198.7,101,16.89,301.7,136,13.58,6.5,9,1.76,1
1099,0,415,1,0,175.5,103,29.84,132.3,120,11.25,242.9,96,10.93,11.8,3,3.19,1
1100,0,510,1,0,150.1,120,25.52,200.1,85,17.01,266.7,105,12.0,11.0,3,2.97,2
1101,0,408,1,0,189.5,99,32.22,176.3,117,14.99,225.9,112,10.17,14.2,2,3.83,1
1102,1,408,1,0,70.8,94,12.04,215.6,102,18.33,230.8,125,10.39,9.5,1,2.57,6
1103,0,415,1,0,215.5,102,36.64,190.7,95,16.21,214.5,106,9.65,8.6,6,2.32,1
1104,0,415,1,0,101.7,105,17.29,202.8,99,17.24,136.2,119,6.13,9.4,6,2.54,3
1105,0,415,1,0,258.4,132,43.93,126.8,119,10.78,182.4,87,8.21,9.7,8,2.62,4
1106,0,408,1,0,242.4,126,41.21,152.9,115,13.0,318.3,115,14.32,11.8,6,3.19,1
1107,0,415,1,0,131.8,82,22.41,284.3,119,24.17,305.5,101,13.75,11.3,2,3.05,1
1108,0,415,1,0,190.2,102,32.33,197.7,141,16.8,247.5,102,11.14,9.8,6,2.65,2
1109,0,408,1,0,154.1,104,26.2,204.2,112,17.36,196.2,92,8.83,9.8,4,2.65,2
1110,0,510,1,0,188.0,127,31.96,90.5,118,7.69,150.3,64,6.76,15.3,3,4.13,3
1111,0,510,1,0,103.1,70,17.53,275.0,129,23.38,141.1,92,6.35,11.2,5,3.02,1
1112,0,415,1,0,175.4,130,29.82,159.5,130,13.56,260.6,96,11.73,11.6,4,3.13,0
1113,0,415,1,0,145.4,93,24.72,209.1,98,17.77,214.0,96,9.63,10.9,1,2.94,1
1114,0,510,1,0,250.6,85,42.6,187.9,50,15.97,120.3,131,5.41,7.8,5,2.11,1
1115,0,415,1,0,161.5,123,27.46,214.2,81,18.21,315.0,106,14.18,8.6,5,2.32,1
1116,1,408,1,0,260.1,101,44.22,256.5,68,21.8,229.1,89,10.31,10.0,2,2.7,1
1117,1,415,1,0,281.3,124,47.82,301.5,96,25.63,202.8,109,9.13,8.7,3,2.35,0
1118,1,415,0,42,130.1,90,22.12,167.0,128,14.2,244.7,80,11.01,13.6,5,3.67,3
1119,0,415,1,0,102.0,118,17.34,113.3,134,9.63,188.6,105,8.49,11.4,3,3.08,2
1120,0,415,0,33,218.7,104,37.18,155.0,144,13.18,99.0,117,4.46,12.1,4,3.27,1
1121,0,408,0,30,128.5,86,21.85,188.4,91,16.01,254.4,85,11.45,6.8,6,1.84,1
1122,1,510,1,0,128.7,100,21.88,227.1,67,19.3,178.1,135,8.01,9.2,4,2.48,2
1123,0,415,1,0,172.2,92,29.27,162.6,76,13.82,250.3,101,11.26,8.7,4,2.35,1
1124,0,408,1,0,199.2,124,33.86,126.0,86,10.71,289.2,135,13.01,7.6,3,2.05,1
1125,0,415,1,0,184.5,98,31.37,200.5,93,17.04,279.2,91,12.56,8.8,3,2.38,2
1126,0,510,1,0,168.6,99,28.66,175.6,107,14.93,243.3,92,10.95,10.9,7,2.94,0
1127,0,415,0,30,174.0,118,29.58,205.3,81,17.45,218.2,90,9.82,6.7,3,1.81,1
1128,0,415,1,0,230.4,65,39.17,257.4,80,21.88,107.3,88,4.83,8.5,3,2.3,1
1129,0,408,1,0,198.2,73,33.69,202.8,115,17.24,146.4,73,6.59,5.1,5,1.38,1
1130,0,510,1,0,186.1,96,31.64,211.6,100,17.99,230.6,100,10.38,8.0,4,2.16,0
1131,0,415,1,0,148.5,105,25.25,243.0,106,20.66,255.2,114,11.48,6.8,2,1.84,1
1132,0,415,1,0,157.1,109,26.71,268.8,83,22.85,181.5,91,8.17,10.0,8,2.7,0
1133,1,415,1,0,155.0,110,26.35,133.4,104,11.34,176.1,84,7.92,7.0,4,1.89,4
1134,0,415,0,26,129.3,123,21.98,176.5,114,15.0,154.5,102,6.95,9.6,7,2.59,1
1135,0,415,1,0,188.5,77,32.05,182.0,123,15.47,218.2,127,9.82,6.1,6,1.65,1
1136,0,408,1,0,208.8,120,35.5,225.3,100,19.15,221.6,130,9.97,11.1,5,3.0,0
1137,1,510,1,0,238.0,82,40.46,278.5,94,23.67,193.1,134,8.69,11.8,10,3.19,0
1138,0,415,1,0,211.1,103,35.89,206.9,108,17.59,193.9,70,8.73,5.6,4,1.51,0
1139,0,510,0,30,198.9,87,33.81,207.0,90,17.6,159.8,76,7.19,12.6,4,3.4,3
1140,0,408,1,0,212.8,79,36.18,204.1,91,17.35,156.2,113,7.03,10.2,2,2.75,1
1141,0,510,1,0,137.4,126,23.36,120.0,94,10.2,130.3,64,5.86,12.4,2,3.35,3
1142,0,510,0,31,191.8,75,32.61,267.8,135,22.76,200.5,62,9.02,12.8,3,3.46,2
1143,0,510,1,0,149.0,92,25.33,49.2,78,4.18,163.3,93,7.35,13.9,11,3.75,0
1144,0,408,1,0,117.1,118,19.91,249.6,90,21.22,162.2,84,7.3,11.1,4,3.0,3
1145,0,415,1,0,108.0,79,18.36,241.9,152,20.56,252.1,92,11.34,10.4,3,2.81,3
1146,0,415,1,0,112.8,133,19.18,199.4,116,16.95,142.7,105,6.42,10.1,5,2.73,0
1147,0,510,1,0,175.9,105,29.9,188.3,88,16.01,188.3,98,8.47,11.0,6,2.97,1
1148,1,510,1,0,236.6,109,40.22,169.9,107,14.44,212.3,118,9.55,11.1,2,3.0,1
1149,0,415,1,0,169.4,102,28.8,184.9,144,15.72,234.3,89,10.54,2.0,7,0.54,1
1150,0,415,1,0,129.6,79,22.03,246.2,99,20.93,172.1,124,7.74,9.4,10,2.54,3
1151,0,408,1,0,177.1,97,30.11,184.7,105,15.7,174.1,94,7.83,8.0,6,2.16,1
1152,0,510,0,20,133.3,63,22.66,184.1,123,15.65,272.9,107,12.28,13.5,2,3.65,1
1153,0,510,1,0,167.8,121,28.53,212.9,123,18.1,208.2,73,9.37,13.0,3,3.51,5
1154,0,415,0,32,174.6,107,29.68,310.6,115,26.4,234.7,92,10.56,9.0,4,2.43,1
1155,0,415,1,0,150.3,101,25.55,255.9,112,21.75,136.7,62,6.15,12.5,4,3.38,2
1156,0,510,0,21,283.2,110,48.14,239.7,108,20.37,149.5,80,6.73,6.3,1,1.7,5
1157,1,408,0,20,157.8,83,26.83,161.5,56,13.73,271.5,100,12.22,8.7,2,2.35,5
1158,0,408,1,0,141.2,132,24.0,149.1,90,12.67,171.4,72,7.71,7.0,2,1.89,2
1159,0,415,0,27,230.2,106,39.13,196.1,78,16.67,215.4,108,9.69,10.4,2,2.81,1
1160,1,415,1,0,237.8,92,40.43,208.9,119,17.76,167.8,86,7.55,15.6,6,4.21,2
1161,1,510,1,0,204.0,84,34.68,168.5,61,14.32,164.0,102,7.38,13.3,3,3.59,3
1162,0,510,1,0,221.1,106,37.59,178.6,48,15.18,202.7,90,9.12,7.4,3,2.0,1
1163,0,408,1,0,177.2,93,30.12,142.6,60,12.12,314.1,144,14.13,12.7,2,3.43,4
1164,0,510,1,0,118.0,133,20.06,248.1,99,21.09,214.4,122,9.65,5.3,5,1.43,1
1165,0,415,1,0,163.8,73,27.85,255.6,85,21.73,192.9,95,8.68,15.7,4,4.24,0
1166,0,510,0,4,141.3,96,24.02,230.4,88,19.58,223.7,85,10.07,9.4,3,2.54,3
1167,1,415,1,0,272.5,119,46.33,226.1,94,19.22,159.1,94,7.16,16.4,5,4.43,3
1168,0,408,0,16,118.9,112,20.21,228.3,97,19.41,180.1,111,8.1,8.2,5,2.21,2
1169,0,415,1,0,7.9,100,1.34,136.4,83,11.59,156.6,89,7.05,12.1,1,3.27,0
1170,0,408,1,0,159.5,96,27.12,167.2,123,14.21,138.6,106,6.24,10.2,4,2.75,0
1171,0,408,1,0,150.2,70,25.53,185.7,98,15.78,212.5,128,9.56,12.1,2,3.27,1
1172,0,415,0,30,144.5,35,24.57,262.3,101,22.3,226.5,82,10.19,12.0,7,3.24,2
1173,0,415,1,0,140.7,88,23.92,210.9,98,17.93,229.9,125,10.35,12.4,4,3.35,2
1174,0,510,1,0,169.2,123,28.76,216.8,83,18.43,179.4,107,8.07,12.6,3,3.4,1
1175,0,510,1,0,220.8,77,37.54,148.5,87,12.62,183.9,100,8.28,7.6,3,2.05,2
1176,0,510,1,0,216.3,96,36.77,266.3,77,22.64,214.0,110,9.63,4.5,3,1.22,0
1177,0,510,1,0,169.5,96,28.82,157.6,94,13.4,98.2,70,4.42,10.6,7,2.86,0
1178,0,510,0,35,256.3,119,43.57,258.1,91,21.94,215.5,130,9.7,11.7,1,3.16,1
1179,0,415,1,0,179.7,128,30.55,299.8,92,25.48,185.3,120,8.34,7.6,3,2.05,1
1180,0,415,1,0,266.0,120,45.22,130.1,84,11.06,165.8,63,7.46,13.1,6,3.54,3
1181,0,415,1,0,96.7,97,16.44,193.8,95,16.47,171.7,88,7.73,9.7,3,2.62,2
1182,0,408,1,0,82.7,116,14.06,194.6,95,16.54,159.0,54,7.15,10.9,9,2.94,0
1183,0,415,1,0,168.2,87,28.59,161.7,92,13.74,192.4,112,8.66,10.1,3,2.73,3
1184,1,408,1,0,286.4,109,48.69,178.2,67,15.15,214.2,152,9.64,10.7,14,2.89,1
1185,0,408,1,0,174.3,95,29.63,186.6,128,15.86,258.2,105,11.62,12.9,5,3.48,3
1186,0,415,1,0,190.6,100,32.4,161.7,104,13.74,189.9,136,8.55,13.0,6,3.51,1
1187,0,510,1,0,175.5,86,29.84,205.1,78,17.43,245.2,100,11.03,17.8,3,4.81,4
1188,0,415,1,0,133.4,102,22.68,204.6,71,17.39,196.9,103,8.86,11.1,7,3.0,1
1189,0,510,0,27,204.6,96,34.78,136.0,93,11.56,210.5,82,9.47,6.6,2,1.78,3
1190,0,510,1,0,242.2,88,41.17,233.2,89,19.82,188.5,121,8.48,6.2,6,1.67,3
1191,0,415,0,33,253.1,112,43.03,210.1,94,17.86,95.0,98,4.27,11.9,4,3.21,3
1192,0,415,1,0,130.0,110,22.1,185.3,88,15.75,178.7,105,8.04,8.3,4,2.24,0
1193,0,408,1,0,105.9,151,18.0,189.6,142,16.12,170.9,67,7.69,12.7,7,3.43,0
1194,0,415,1,0,194.2,98,33.01,193.8,95,16.47,192.0,123,8.64,9.3,7,2.51,3
1195,0,408,1,0,183.8,111,31.25,123.5,92,10.5,160.7,105,7.23,6.1,2,1.65,1
1196,0,415,1,0,196.5,82,33.41,190.0,89,16.15,163.2,99,7.34,10.8,2,2.92,2
1197,0,510,1,0,184.5,81,31.37,172.0,103,14.62,183.4,96,8.25,13.7,3,3.7,3
1198,0,408,1,0,261.9,113,44.52,148.1,99,12.59,145.2,74,6.53,13.8,4,3.73,0
1199,0,510,1,0,202.4,118,34.41,260.2,67,22.12,177.4,112,7.98,9.2,5,2.48,3
1200,0,415,0,39,167.4,113,28.46,172.7,94,14.68,192.6,113,8.67,9.5,4,2.57,3
1201,0,415,0,22,167.7,104,28.51,246.8,91,20.98,203.9,117,9.18,7.5,11,2.03,1
1202,0,415,0,30,191.7,109,32.59,193.0,86,16.41,149.4,93,6.72,11.1,4,3.0,1
1203,0,415,1,0,240.2,78,40.83,230.3,109,19.58,217.0,83,9.76,5.2,1,1.4,2
1204,0,415,0,26,189.1,112,32.15,178.2,97,15.15,199.3,104,8.97,11.1,4,3.0,1
1205,0,408,1,0,127.7,67,21.71,182.9,90,15.55,172.9,92,7.78,10.6,7,2.86,1
1206,0,415,1,0,205.2,106,34.88,99.5,122,8.46,189.5,75,8.53,13.4,3,3.62,1
1207,0,415,0,23,153.6,93,26.11,216.9,88,18.44,161.3,91,7.26,12.6,3,3.4,2
1208,0,510,1,0,154.5,129,26.27,193.6,87,16.46,180.9,145,8.14,13.4,3,3.62,2
1209,0,415,1,0,153.7,109,26.13,194.0,105,16.49,256.1,114,11.52,14.1,6,3.81,1
1210,0,408,0,36,171.2,138,29.1,185.8,102,15.79,227.6,97,10.24,10.8,3,2.92,1
1211,1,510,1,0,328.1,106,55.78,151.7,89,12.89,303.5,114,13.66,8.7,3,2.35,1
1212,1,415,1,0,145.9,69,24.8,208.2,141,17.7,180.9,106,8.14,14.4,10,3.89,0
1213,0,415,0,37,201.2,76,34.2,280.1,122,23.81,154.2,110,6.94,11.8,1,3.19,1
1214,0,510,1,0,139.1,72,23.65,246.0,112,20.91,207.2,121,9.32,11.4,9,3.08,5
1215,0,415,1,0,118.9,128,20.21,278.3,65,23.66,194.8,61,8.77,13.2,10,3.56,2
1216,1,408,1,0,217.6,87,36.99,279.0,71,23.72,250.7,65,11.28,10.4,4,2.81,2
1217,0,415,1,0,145.0,133,24.65,209.1,92,17.77,328.5,112,14.78,14.6,2,3.94,1
